conversation_id,rep_id,client_id,date,product,objection_type,objection_text,rep_response,response_quality,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,client_sentiment,conversation_duration_sec,outcome,conversation_transcript,skill_tags,year,month,month_name,week,day_of_week,duration_minutes,duration_category,objection_difficulty,objection_text_len,response_len_chars,response_len_words,transcript_len_chars,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,response_to_objection_ratio,info_density,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,skill_level,quality_label,is_success,is_success_broad,sentiment_label,context_weighted_score,above_success_threshold
CONV00010,REP017,CLI0127,2026-01-22,Vitonic Tonus,Stock suffisant,J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?",Excellent,8.2,9.3,9.6,9.0,Neutre,506,Intérêt Fort,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]","Argumentation solide, Réponse scientifique, Empathie client",2026,1,January,4,Thursday,8.43,Standard (6-10 min),Difficile,74,278,45,519,0,0,1,0,0,1,3.71,5.28,3,1,0,1,1,0,0,0,Expert,2,1,1,0,9.16,1
CONV00249,REP009,CLI0090,2026-01-23,LV CYSPROTECT,Prix élevé,Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Oui, c'est un peu cher, mais c'est un bon produit.",Faible,3.4,5.4,2.6,3.8,Positif,344,Refus,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Oui, c'est un peu cher, mais c'est un bon produit.
Client: Je vois... [suite de la conversation]","Réponse vague, Manque de préparation",2026,1,January,4,Friday,5.73,Courte (3-6 min),Standard,84,50,10,301,0,0,0,0,0,0,0.59,1.72,2,0,0,0,0,0,1,1,À améliorer,0,0,0,1,3.64,0
CONV00267,REP023,CLI0103,2026-01-24,"Echinacée, Zinc, Vit.C",Posologie complexe,La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,Bon,7.2,6.6,5.6,6.5,Neutre,447,Demande info,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]","Argumentation correcte, Informations basiques",2026,1,January,4,Saturday,7.45,Standard (6-10 min),Difficile,75,70,14,321,0,0,0,0,0,0,0.92,1.85,2,0,1,0,0,1,0,0,Confirmé,1,0,1,0,6.3,0
CONV00198,REP013,CLI0097,2026-01-25,LV CYSPROTECT,Posologie complexe,La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,Faible,5.6,3.4,4.6,4.5,Neutre,469,Pas intéressé,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]","Réponse vague, Manque de préparation",2026,1,January,4,Sunday,7.82,Standard (6-10 min),Difficile,75,25,5,267,0,0,0,0,0,0,0.33,0.63,2,0,0,0,0,0,1,1,À améliorer,0,0,0,0,4.49,0
CONV00085,REP021,CLI0040,2026-01-26,"Echinacée, Zinc, Vit.C",Concurrence,Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.,Bon,6.5,7.2,5.8,6.5,Négatif,360,Intérêt Modéré,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.
Client: Je vois... [suite de la conversation]","Argumentation correcte, Informations basiques",2026,1,January,5,Monday,6.0,Standard (6-10 min),Standard,88,95,14,359,0,0,0,0,0,0,1.07,2.3,2,0,1,0,0,1,0,0,Confirmé,1,0,1,-1,6.4,0
CONV00222,REP014,CLI0060,2026-01-26,LV Fersang junior,Prix élevé,Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.",Bon,7.2,7.2,6.9,7.1,Neutre,294,À rappeler,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.
Client: Je vois... [suite de la conversation]","Argumentation correcte, Informations basiques",2026,1,January,5,Monday,4.9,Courte (3-6 min),Standard,84,133,22,388,0,0,0,0,0,0,1.56,4.4,2,0,1,0,0,1,0,0,Confirmé,1,0,0,0,7.06,0
CONV00281,REP009,CLI0060,2026-01-26,LV CYSPROTECT,Effets Secondaires,J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"LV CYSPROTECT est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.",Excellent,9.5,8.2,8.2,8.6,Positif,223,Intérêt Fort,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: LV CYSPROTECT est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.
Client: Je vois... [suite de la conversation]","Argumentation solide, Réponse scientifique, Empathie client",2026,1,January,5,Monday,3.72,Courte (3-6 min),Standard,78,372,53,617,0,1,0,0,0,1,4.71,13.87,3,1,0,1,1,0,0,0,Expert,2,1,1,1,8.52,0
CONV00157,REP005,CLI0219,2026-01-27,LV Fersang junior,Stock suffisant,J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?",Excellent,9.4,10.0,9.6,9.7,Positif,351,Intérêt Fort,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]","Argumentation solide, Réponse scientifique, Empathie client",2026,1,January,5,Tuesday,5.85,Courte (3-6 min),Difficile,74,278,45,523,0,0,1,0,0,1,3.71,7.56,3,1,0,1,1,0,0,0,Expert,2,1,1,1,9.67,1
CONV00026,REP015,CLI0081,2026-01-27,Omevie Omega 3 – 1000,Concurrence,Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.,Bon,8.0,8.0,5.1,7.0,Négatif,124,Intérêt Modéré,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.
Client: Je vois... [suite de la conversation]","Argumentation correcte, Informations basiques",2026,1,January,5,Tuesday,2.07,Très courte (<3 min),Standard,88,95,14,358,0,0,0,0,0,0,1.07,6.45,2,0,1,0,0,1,0,0,Confirmé,1,0,1,-1,6.7,0
CONV00005,REP019,CLI0050,2026-01-28,OLIGOVIT Trio,Demande Faible,"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,Bon,7.5,8.0,6.7,7.4,Négatif,143,Intérêt Modéré,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]","Argumentation correcte, Informations basiques",2026,1,January,5,Wednesday,2.38,Très courte (<3 min),Standard,83,75,11,325,0,0,0,0,0,0,0.89,4.44,2,0,1,0,0,1,0,0,Confirmé,1,0,1,-1,7.29,0
CONV00266,REP001,CLI0151,2026-01-28,LV Fersang junior,Marque inconnue,Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,Excellent,8.1,8.1,9.6,8.6,Négatif,127,Rendez-vous futur,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]","Argumentation solide, Réponse scientifique, Empathie client",2026,1,January,5,Wednesday,2.12,Très courte (<3 min),Difficile,85,391,59,647,1,0,1,0,1,2,4.55,26.58,3,1,0,1,1,0,0,0,Expert,2,1,1,-1,8.78,0
CONV00312,REP024,CLI0207,2026-01-28,OLIGOVIT Trio,Demande Faible,"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,Bon,6.8,6.7,5.6,6.4,Neutre,164,À rappeler,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]","Argumentation correcte, Informations basiques",2026,1,January,5,Wednesday,2.73,Très courte (<3 min),Standard,83,75,11,325,0,0,0,0,0,0,0.89,3.89,2,0,1,0,0,1,0,0,Confirmé,1,0,0,0,6.23,0
CONV00348,REP015,CLI0012,2026-01-29,"Echinacée, Zinc, Vit.C",Efficacité douteuse,J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.",Bon,6.0,7.7,6.0,6.6,Négatif,253,Demande info,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]","Argumentation correcte, Informations basiques",2026,1,January,5,Thursday,4.22,Courte (3-6 min),Standard,92,97,17,365,0,1,0,0,0,1,1.04,3.94,2,0,1,0,0,1,0,0,Confirmé,1,0,1,-1,6.51,0
CONV00008,REP013,CLI0069,2026-01-29,OLIGOVIT Trio,Prix élevé,Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Oui, c'est un peu cher, mais c'est un bon produit.",Faible,4.7,5.2,2.6,4.2,Positif,228,Objections non résolues,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Oui, c'est un peu cher, mais c'est un bon produit.
Client: Je vois... [suite de la conversation]","Réponse vague, Manque de préparation",2026,1,January,5,Thursday,3.8,Courte (3-6 min),Standard,84,50,10,301,0,0,0,0,0,0,0.59,2.56,2,0,0,0,0,0,1,1,À améliorer,0,0,0,1,3.9,0
CONV00213,REP018,CLI0165,2026-01-30,Vitonic Tonus,Marque inconnue,Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,Excellent,9.7,9.9,9.3,9.6,Négatif,388,Commande,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]","Argumentation solide, Réponse scientifique, Empathie client",2026,1,January,5,Friday,6.47,Standard (6-10 min),Difficile,85,391,59,643,1,0,1,0,1,2,4.55,8.98,3,1,0,1,1,0,0,0,Expert,2,1,1,-1,9.58,1
CONV00346,REP005,CLI0179,2026-01-30,LV Fersang junior,Concurrence,Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Je connais bien ce produit concurrent. La différence principale est dans la formulation : LV Fersang junior utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.,Excellent,8.8,9.2,9.6,9.2,Négatif,552,Rendez-vous futur,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Je connais bien ce produit concurrent. La différence principale est dans la formulation : LV Fersang junior utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.
Client: Je vois... [suite de la conversation]","Argumentation solide, Réponse scientifique, Empathie client",2026,1,January,5,Friday,9.2,Standard (6-10 min),Standard,88,361,52,620,0,1,0,0,0,1,4.06,5.59,3,1,0,1,1,0,0,0,Expert,2,1,1,-1,9.28,1
CONV00191,REP023,CLI0061,2026-01-30,OLIGOVIT Trio,Demande Faible,"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?",Excellent,8.6,8.8,9.0,8.8,Négatif,461,Rendez-vous futur,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?
Client: Je vois... [suite de la conversation]","Argumentation solide, Réponse scientifique, Empathie client",2026,1,January,5,Friday,7.68,Standard (6-10 min),Standard,83,343,59,593,1,1,1,0,0,3,4.08,7.58,3,1,0,1,1,0,0,0,Expert,2,1,1,-1,8.84,1
