conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00104,REP009,CLI0220,2026-01-08,1,January,LV Vitamine A,Concurrence,Standard,7.6,6.2,6.7,6.8,6.78,Bon,1,Neutre,0,Intérêt Modéré,0,1,88,95,14,1.07,4.38,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,3.1,Courte (3-6 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.
Client: Je vois... [suite de la conversation]"
CONV00132,REP019,CLI0170,2026-01-09,1,January,LV Fersang junior,Effets Secondaires,Standard,7.9,7.4,5.8,7.0,6.8,Bon,1,Neutre,0,Demande info,0,1,78,76,13,0.96,1.31,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.82,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00203,REP010,CLI0225,2026-01-09,1,January,PHYTOFANE Lotion anti chute,Effets Secondaires,Standard,6.8,6.6,6.1,6.5,6.42,Bon,1,Neutre,0,Demande info,0,1,78,76,13,0.96,1.68,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.63,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00089,REP016,CLI0150,2026-01-09,1,January,PHYTOFANE Lotion anti chute,Posologie complexe,Difficile,6.5,6.5,5.0,6.0,5.82,Bon,1,Positif,1,À rappeler,0,0,75,70,14,0.92,3.44,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,3.97,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00344,REP001,CLI0219,2026-01-10,1,January,LV Vitamine A,Efficacité douteuse,Standard,6.7,7.8,6.9,7.1,7.12,Bon,1,Négatif,-1,À rappeler,0,0,92,97,17,1.04,2.19,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,7.65,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00387,REP025,CLI0132,2026-01-10,1,January,Vitonic Tonus,Stock suffisant,Difficile,9.1,9.1,9.7,9.3,9.37,Excellent,2,Positif,1,Commande,1,1,74,278,45,3.71,7.63,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.8,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00020,REP018,CLI0115,2026-01-10,1,January,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,8.9,9.7,8.2,8.9,8.82,Excellent,2,Neutre,0,Rendez-vous futur,1,1,74,278,45,3.71,7.89,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.6,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00252,REP023,CLI0222,2026-01-12,1,January,Vitonic Tonus,Demande Faible,Standard,8.6,8.5,9.7,8.9,9.06,Excellent,2,Négatif,-1,Intérêt Fort,1,1,83,343,59,4.08,13.98,1,1,1,0,0,3,Expert,3,1,0,1,1,0,0,0,4.12,Courte (3-6 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?
Client: Je vois... [suite de la conversation]"
CONV00358,REP024,CLI0209,2026-01-13,1,January,Vitonic Tonus,Concurrence,Standard,7.2,7.8,6.0,7.0,6.84,Bon,1,Négatif,-1,À rappeler,0,0,88,95,14,1.07,4.7,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,2.88,Très courte (<3 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.
Client: Je vois... [suite de la conversation]"
CONV00286,REP021,CLI0114,2026-01-13,1,January,PHYTOFANE Lotion anti chute,Efficacité douteuse,Standard,5.5,4.0,2.1,3.9,3.52,Faible,0,Neutre,0,Objections non résolues,0,0,92,47,7,0.51,2.43,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,2.78,Très courte (<3 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Beaucoup de clients sont satisfaits du produit.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Beaucoup de clients sont satisfaits du produit.
Client: Je vois... [suite de la conversation]"
CONV00143,REP008,CLI0078,2026-01-14,1,January,Omevie Omega 3 – 1000,Efficacité douteuse,Standard,9.3,9.2,8.1,8.9,8.73,Excellent,2,Négatif,-1,Intérêt Fort,1,1,92,323,48,3.47,19.2,0,1,1,0,0,2,Expert,3,1,0,1,1,0,0,0,2.4,Très courte (<3 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Excellente question ! Omevie Omega 3 – 1000 a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Excellente question ! Omevie Omega 3 – 1000 a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?
Client: Je vois... [suite de la conversation]"
CONV00352,REP015,CLI0081,2026-01-15,1,January,LV CYSPROTECT,Efficacité douteuse,Standard,6.0,6.8,5.1,6.0,5.84,Bon,1,Neutre,0,Demande info,0,1,92,97,17,1.04,2.69,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,6.23,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00271,REP024,CLI0227,2026-01-15,1,January,Omevie Omega 3 – 1000,Concurrence,Standard,4.0,4.3,3.6,4.0,3.91,Faible,0,Neutre,0,Objections non résolues,0,0,88,34,6,0.38,0.69,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.57,Standard (6-10 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre marque est connue et fiable.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre marque est connue et fiable.
Client: Je vois... [suite de la conversation]"
CONV00345,REP011,CLI0047,2026-01-16,1,January,OLIGOVIT Trio,Efficacité douteuse,Standard,6.9,7.7,6.4,7.0,6.92,Bon,1,Positif,1,À rappeler,0,0,92,97,17,1.04,3.08,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,5.42,Courte (3-6 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00338,REP002,CLI0177,2026-01-16,1,January,LV Vitamine A,Efficacité douteuse,Standard,6.2,6.5,6.4,6.4,6.38,Bon,1,Négatif,-1,Intérêt Modéré,0,1,92,97,17,1.04,3.01,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,5.55,Courte (3-6 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00118,REP025,CLI0132,2026-01-16,1,January,PHYTOFANE Lotion anti chute,Demande Faible,Standard,6.6,7.4,6.0,6.7,6.57,Bon,1,Négatif,-1,Demande info,0,1,83,75,11,0.89,2.19,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,4.93,Courte (3-6 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00269,REP003,CLI0112,2026-01-16,1,January,PHYTOFANE Lotion anti chute,Prix élevé,Standard,6.1,7.3,6.3,6.6,6.55,Bon,1,Neutre,0,Intérêt Modéré,0,1,84,133,22,1.56,3.69,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,5.87,Courte (3-6 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.
Client: Je vois... [suite de la conversation]"
CONV00028,REP005,CLI0068,2026-01-16,1,January,LV Fersang junior,Demande Faible,Standard,9.1,8.5,9.2,8.9,8.96,Excellent,2,Négatif,-1,Rendez-vous futur,1,1,83,343,59,4.08,6.1,1,1,1,0,0,3,Expert,3,1,0,1,1,0,0,0,9.58,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?
Client: Je vois... [suite de la conversation]"
CONV00176,REP011,CLI0173,2026-01-17,1,January,OLIGOVIT Trio,Prix élevé,Standard,7.6,7.5,6.4,7.2,7.03,Bon,1,Positif,1,Intérêt Modéré,0,1,84,133,22,1.56,3.89,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,5.55,Courte (3-6 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.
Client: Je vois... [suite de la conversation]"
